haskellPackages.lackey                                       lackey-0.4.3
haskellPackages.lagrangian                                   lagrangian-0.6.0.1
haskellPackages.laika                                        laika-0.1.3.1
haskellPackages.lambda-ast                                   lambda-ast-0.0.12
haskellPackages.lambda-bridge                                lambda-bridge-0.1
haskellPackages.lambda-calculator                            lambda-calculator-2.0.0
haskellPackages.lambda-canvas                                lambda-canvas-0.1
haskellPackages.lambda-devs                                  lambda-devs-0.4.0
haskellPackages.lambda-options                               lambda-options-0.9.0.1
haskellPackages.lambda-placeholders                          lambda-placeholders-0.0.0.0
haskellPackages.lambda-sampler                               lambda-sampler-1.1
haskellPackages.lambda-toolbox                               lambda-toolbox-1.0.1
haskellPackages.lambda2js                                    lambda2js-0.1.0.1
haskellPackages.lambdaBase                                   lambdaBase-0.0.2.0
haskellPackages.lambdabot                                    lambdabot-5.1.0.1
haskellPackages.lambdabot-core                               lambdabot-core-5.1.0.1
haskellPackages.lambdabot-haskell-plugins                    lambdabot-haskell-plugins-5.1.0.1
haskellPackages.lambdabot-irc-plugins                        lambdabot-irc-plugins-5.1.0.1
haskellPackages.lambdabot-misc-plugins                       lambdabot-misc-plugins-5.1.0.1
haskellPackages.lambdabot-novelty-plugins                    lambdabot-novelty-plugins-5.1.0.1
haskellPackages.lambdabot-reference-plugins                  lambdabot-reference-plugins-5.1.0.1
haskellPackages.lambdabot-social-plugins                     lambdabot-social-plugins-5.1.0.1
haskellPackages.lambdabot-trusted                            lambdabot-trusted-5.1.0.1
haskellPackages.lambdabot-utils                              lambdabot-utils-4.2.2
haskellPackages.LambdaCalculator                             LambdaCalculator-0.2
haskellPackages.lambdacat                                    lambdacat-0.1.1
haskellPackages.lambdacms-core                               lambdacms-core-0.3.0.2
haskellPackages.lambdacms-media                              lambdacms-media-0.4.0.0
haskellPackages.lambdacube                                   lambdacube-2008.12.25
haskellPackages.lambdacube-bullet                            lambdacube-bullet-0.2.1
haskellPackages.lambdacube-compiler                          lambdacube-compiler-0.6.0.1
haskellPackages.lambdacube-core                              lambdacube-core-0.2.0
haskellPackages.lambdacube-edsl                              lambdacube-edsl-0.2.0
haskellPackages.lambdacube-engine                            lambdacube-engine-0.2.4
haskellPackages.lambdacube-examples                          lambdacube-examples-0.2.2
haskellPackages.lambdacube-gl                                lambdacube-gl-0.5.2.4
haskellPackages.lambdacube-ir                                lambdacube-ir-0.3.0.1
haskellPackages.lambdacube-samples                           lambdacube-samples-0.2.0
haskellPackages.LambdaDB                                     LambdaDB-0.0.0.6
haskellPackages.lambdaFeed                                   lambdaFeed-0.3.1
haskellPackages.LambdaHack                                   LambdaHack-0.6.1.0
haskellPackages.LambdaINet                                   LambdaINet-0.2.0.0
haskellPackages.Lambdajudge                                  Lambdajudge-1.0.0.4
haskellPackages.lambdaLit                                    lambdaLit-0.1.1.0
haskellPackages.LambdaNet                                    LambdaNet-0.2.0.0
haskellPackages.LambdaPrettyQuote                            LambdaPrettyQuote-0.0.0.8
haskellPackages.LambdaShell                                  LambdaShell-0.9.3
haskellPackages.lambdatex                                    lambdatex-0.2.0.0
haskellPackages.lambdatwit                                   lambdatwit-0.1.0.0
haskellPackages.Lambdaya                                     Lambdaya-0.3.0.0.0
haskellPackages.lambdaya-bus                                 lambdaya-bus-0.0.0.2
haskellPackages.lambdiff                                     lambdiff-0.1
haskellPackages.lame                                         lame-0.1.1
haskellPackages.lame-tester                                  lame-tester-1.2.1
haskellPackages.language-asn1                                language-asn1-0.5
haskellPackages.language-bash                                language-bash-0.7.0
haskellPackages.language-boogie                              language-boogie-0.2
haskellPackages.language-c                                   language-c-0.6.1
haskellPackages.language-c-comments                          language-c-comments-0.3
haskellPackages.language-c-inline                            language-c-inline-0.7.11.0
haskellPackages.language-c-quote                             language-c-quote-0.12.1
haskellPackages.language-cil                                 language-cil-0.4.0
haskellPackages.language-conf                                language-conf-0.2.2.0
haskellPackages.language-css                                 language-css-0.0.3
haskellPackages.language-dart                                language-dart-0.2.0.0
haskellPackages.language-dockerfile                          language-dockerfile-0.3.6.0
haskellPackages.language-dot                                 language-dot-0.1.0
haskellPackages.language-ecmascript                          language-ecmascript-0.17.2.0
haskellPackages.language-ecmascript-analysis                 language-ecmascript-analysis-0.9.2
haskellPackages.language-eiffel                              language-eiffel-0.1.2
haskellPackages.language-elm                                 language-elm-0.0.10.1
haskellPackages.language-fortran                             language-fortran-0.5.1
haskellPackages.language-gcl                                 language-gcl-0.2
haskellPackages.language-glsl                                language-glsl-0.2.1
haskellPackages.language-go                                  language-go-0.8
haskellPackages.language-guess                               language-guess-0.1.2
haskellPackages.language-haskell-extract                     language-haskell-extract-0.2.4
haskellPackages.language-hcl                                 language-hcl-0.1.2.0
haskellPackages.language-java                                language-java-0.2.8
haskellPackages.language-java-classfile                      language-java-classfile-0.2.0
haskellPackages.language-javascript                          language-javascript-0.6.0.10
haskellPackages.language-kort                                language-kort-0.1.0.0
haskellPackages.language-lua                                 language-lua-0.10.0
haskellPackages.language-lua-qq                              language-lua-qq-0.1.0.0
haskellPackages.language-lua2                                language-lua2-0.1.0.5
haskellPackages.language-mixal                               language-mixal-0.1
haskellPackages.language-ninja                               language-ninja-0.2.0
haskellPackages.language-nix                                 language-nix-2.1.0.1
haskellPackages.language-objc                                language-objc-0.4.2.8
haskellPackages.language-openscad                            language-openscad-0.1.7
haskellPackages.language-pig                                 language-pig-0.3.0.1
haskellPackages.language-puppet_1_3_10                       language-puppet-1.3.10
haskellPackages.language-puppet                              language-puppet-1.3.8.1
haskellPackages.language-python                              language-python-0.5.4
haskellPackages.language-python-colour                       language-python-colour-0.1
haskellPackages.language-python-test                         language-python-test-0.5.4
haskellPackages.language-qux                                 language-qux-0.2.0.0
haskellPackages.language-sally                               language-sally-0.1.2.0
haskellPackages.language-sh                                  language-sh-0.0.3.1
haskellPackages.language-slice                               language-slice-0.3.0.0
haskellPackages.language-spelling                            language-spelling-0.3.2
haskellPackages.language-sqlite                              language-sqlite-1.1
haskellPackages.language-thrift                              language-thrift-0.10.0.0
haskellPackages.language-typescript                          language-typescript-0.0.4
haskellPackages.language-vhdl                                language-vhdl-0.1.2.8
haskellPackages.language-webidl                              language-webidl-0.1.4.0
haskellPackages.large-hashable                               large-hashable-0.1.0.4
haskellPackages.LargeCardinalHierarchy                       LargeCardinalHierarchy-0.0.1
haskellPackages.largeword                                    largeword-1.2.5
haskellPackages.Lastik                                       Lastik-0.7.0
haskellPackages.lat                                          lat-0.6
haskellPackages.latest-npm-version                           latest-npm-version-0.3.1
haskellPackages.latex                                        latex-0.1.0.3
haskellPackages.latex-formulae-hakyll                        latex-formulae-hakyll-0.2.0.3
haskellPackages.latex-formulae-image                         latex-formulae-image-0.1.1.3
haskellPackages.latex-formulae-pandoc                        latex-formulae-pandoc-0.2.0.5
haskellPackages.latex-function-tables                        latex-function-tables-0.1.0.0
haskellPackages.LATS                                         LATS-0.4.2
haskellPackages.Lattices                                     Lattices-0.0.2
haskellPackages.lattices                                     lattices-1.5.0
haskellPackages.lattices_1_6_0                               lattices-1.6.0
haskellPackages.launchpad-control                            launchpad-control-0.0.1.0
haskellPackages.lax                                          lax-0.1.0.3
haskellPackages.layers                                       layers-0.1
haskellPackages.layers-game                                  layers-game-0.5.2
haskellPackages.layout                                       layout-0.0.0.2
haskellPackages.layout-bootstrap                             layout-bootstrap-0.2.2
haskellPackages.layout-rules                                 layout-rules-0.1.0.1
haskellPackages.lazy-csv                                     lazy-csv-0.5.1
haskellPackages.lazy-hash                                    lazy-hash-0.1.0.0
haskellPackages.lazy-hash-cache                              lazy-hash-cache-0.1.0.0
haskellPackages.lazy-io                                      lazy-io-0.1.0
haskellPackages.lazy-io-streams                              lazy-io-streams-0.1.0.0
haskellPackages.Lazy-Pbkdf2                                  Lazy-Pbkdf2-3.0.0
haskellPackages.lazy-search                                  lazy-search-0.1.1.0
haskellPackages.lazyarray                                    lazyarray-0.1.3
haskellPackages.lazyio                                       lazyio-0.1.0.4
haskellPackages.lazyset                                      lazyset-0.1.0.0
haskellPackages.lazysmallcheck                               lazysmallcheck-0.6
haskellPackages.lazysplines                                  lazysplines-0.2
haskellPackages.LazyVault                                    LazyVault-0.0.1
haskellPackages.lbfgs                                        lbfgs-0.1
haskellPackages.lca                                          lca-0.3
haskellPackages.lcs                                          lcs-0.2
haskellPackages.ld-intervals                                 ld-intervals-0.1.0.0
haskellPackages.lda                                          lda-0.0.2
haskellPackages.LDAP                                         LDAP-0.6.11
haskellPackages.ldap-client                                  ldap-client-0.2.0
haskellPackages.ldapply                                      ldapply-0.2.0
haskellPackages.ldif                                         ldif-0.0.13
haskellPackages.leaf                                         leaf-1.0.1.1
haskellPackages.leaky                                        leaky-0.4.0.0
haskellPackages.leancheck                                    leancheck-0.6.5
haskellPackages.leankit-api                                  leankit-api-0.4
haskellPackages.leapseconds                                  leapseconds-1.0
haskellPackages.leapseconds-announced                        leapseconds-announced-2017
haskellPackages.leapseconds-announced_2017_1_0_1             leapseconds-announced-2017.1.0.1
haskellPackages.learn                                        learn-0.1.1
haskellPackages.learn-physics                                learn-physics-0.6.0.2
haskellPackages.learn-physics-examples                       learn-physics-examples-0.5.0.1
haskellPackages.learning-hmm                                 learning-hmm-0.3.2.2
haskellPackages.leetify                                      leetify-0.1.0.1
haskellPackages.legion                                       legion-0.10.0.0
haskellPackages.legion-discovery                             legion-discovery-1.0.0.1
haskellPackages.legion-discovery-client                      legion-discovery-client-0.2.0.1
haskellPackages.legion-extra                                 legion-extra-0.1.2.2
haskellPackages.leksah                                       leksah-0.16.2.2
haskellPackages.leksah-server                                leksah-server-0.16.2.0
haskellPackages.lendingclub                                  lendingclub-0.1.1
haskellPackages.lens                                         lens-4.15.4
haskellPackages.lens-accelerate                              lens-accelerate-0.1.0.0
haskellPackages.lens-action                                  lens-action-0.2.2
haskellPackages.lens-aeson                                   lens-aeson-1.0.2
haskellPackages.lens-datetime                                lens-datetime-0.3
haskellPackages.lens-family                                  lens-family-1.2.1
haskellPackages.lens-family-core                             lens-family-core-1.2.1
haskellPackages.lens-family-th                               lens-family-th-0.5.0.1
haskellPackages.lens-labels                                  lens-labels-0.1.0.2
haskellPackages.lens-prelude                                 lens-prelude-0.2
haskellPackages.lens-properties                              lens-properties-4.11
haskellPackages.lens-regex                                   lens-regex-0.1.0
haskellPackages.lens-simple                                  lens-simple-0.1.0.9
haskellPackages.lens-sop                                     lens-sop-0.2.0.2
haskellPackages.lens-text-encoding                           lens-text-encoding-0.1.0.0
haskellPackages.lens-time                                    lens-time-0.1.0.0
haskellPackages.lens-toml-parser                             lens-toml-parser-0.1.0.0
haskellPackages.lens-tutorial                                lens-tutorial-1.0.3
haskellPackages.lens-utils                                   lens-utils-1.2
haskellPackages.lens-xml                                     lens-xml-0.1.0.0
haskellPackages.lenses                                       lenses-0.1.7
haskellPackages.lensref                                      lensref-0.2
haskellPackages.lentil                                       lentil-1.0.9.0
haskellPackages.lenz                                         lenz-0.1.2.1
haskellPackages.lenz-template                                lenz-template-0.1
haskellPackages.level-monad                                  level-monad-0.4.1
haskellPackages.Level0                                       Level0-1.0
haskellPackages.leveldb-haskell                              leveldb-haskell-0.6.5
haskellPackages.leveldb-haskell-fork                         leveldb-haskell-fork-0.3.4.4
haskellPackages.levmar                                       levmar-1.2.1.7
haskellPackages.levmar-chart                                 levmar-chart-0.2
haskellPackages.lexer-applicative                            lexer-applicative-2.1.0.1
haskellPackages.lfst                                         lfst-1.0.2
haskellPackages.lgtk                                         lgtk-0.8.0.4
haskellPackages.lha                                          lha-0.1.2
haskellPackages.lhae                                         lhae-0.0.3
haskellPackages.lhc                                          lhc-0.10
haskellPackages.lhe                                          lhe-0.5
haskellPackages.lhs2html                                     lhs2html-0.999999
haskellPackages.lhs2tex                                      lhs2tex-1.19
haskellPackages.lhs2TeX-hl                                   lhs2TeX-hl-0.1.4.5
haskellPackages.lhslatex                                     lhslatex-0.1.0.0
haskellPackages.libarchive-conduit                           libarchive-conduit-0.1.0.0
haskellPackages.LibClang                                     LibClang-3.8.0
haskellPackages.libconfig                                    libconfig-0.3.0.0
haskellPackages.libcspm                                      libcspm-1.0.0
haskellPackages.libexpect                                    libexpect-0.3.2
haskellPackages.libffi                                       libffi-0.1
haskellPackages.libGenI                                      libGenI-0.16.1
haskellPackages.libgit                                       libgit-0.3.1
haskellPackages.libgraph                                     libgraph-1.14
haskellPackages.libhbb                                       libhbb-0.4.1.0
haskellPackages.libinfluxdb                                  libinfluxdb-0.0.4
haskellPackages.libjenkins                                   libjenkins-0.8.4
haskellPackages.liblastfm                                    liblastfm-0.6.0
haskellPackages.liblawless                                   liblawless-0.24.0
haskellPackages.liblinear-enumerator                         liblinear-enumerator-0.1.2
haskellPackages.libltdl                                      libltdl-0.1.1.1
haskellPackages.libmolude                                    libmolude-0.12.3
haskellPackages.libmpd                                       libmpd-0.9.0.7
haskellPackages.libnotify                                    libnotify-0.2
haskellPackages.libnvvm                                      libnvvm-1.0.0
haskellPackages.liboleg                                      liboleg-2010.1.10.0
haskellPackages.libpafe                                      libpafe-0.1.1.0
haskellPackages.libpq                                        libpq-0.4.1
haskellPackages.librandomorg                                 librandomorg-0.0.1.0
haskellPackages.librato                                      librato-0.2.0.1
haskellPackages.libravatar                                   libravatar-0.4.0.1
haskellPackages.libroman                                     libroman-3.1.1
haskellPackages.libssh2                                      libssh2-0.2.0.4
haskellPackages.libssh2-conduit                              libssh2-conduit-0.1
haskellPackages.libstackexchange                             libstackexchange-0.3.0.0
haskellPackages.libsystemd-daemon                            libsystemd-daemon-0.1.0.1
haskellPackages.libsystemd-journal                           libsystemd-journal-1.4.2
haskellPackages.libtagc                                      libtagc-0.12.0
haskellPackages.libvirt-hs                                   libvirt-hs-0.2.1
haskellPackages.libvorbis                                    libvorbis-0.1.0.2
haskellPackages.libxls                                       libxls-0.2
haskellPackages.libxml                                       libxml-0.1.1
haskellPackages.libxml-enumerator                            libxml-enumerator-0.5
haskellPackages.libxml-sax                                   libxml-sax-0.7.5
haskellPackages.libxslt                                      libxslt-0.1
haskellPackages.libzfs                                       libzfs-0.2.0.0
haskellPackages.LibZip                                       LibZip-1.0.1
haskellPackages.licensor                                     licensor-0.2.1
haskellPackages.life                                         life-0.1
haskellPackages.lift-generics                                lift-generics-0.1.1
haskellPackages.lifted-async                                 lifted-async-0.9.3
haskellPackages.lifted-base                                  lifted-base-0.2.3.11
haskellPackages.lifted-protolude                             lifted-protolude-0.1.6
haskellPackages.lifted-threads                               lifted-threads-1.0
haskellPackages.lifter                                       lifter-0.1
haskellPackages.ligature                                     ligature-0.1.0.0
haskellPackages.ligd                                         ligd-0.2
haskellPackages.lightning-haskell                            lightning-haskell-0.1.0.3
haskellPackages.lighttpd-conf                                lighttpd-conf-0.4
haskellPackages.lighttpd-conf-qq                             lighttpd-conf-qq-0.5
haskellPackages.lilypond                                     lilypond-1.9.0
haskellPackages.Limit                                        Limit-1.0
haskellPackages.limp                                         limp-0.3.2.1
haskellPackages.limp-cbc                                     limp-cbc-0.3.2.1
haskellPackages.lin-alg                                      lin-alg-0.1.0.3
haskellPackages.linda                                        linda-0.1.2
haskellPackages.linden                                       linden-0
haskellPackages.lindenmayer                                  lindenmayer-0.1.0.1
haskellPackages.line                                         line-3.1.0
haskellPackages.line-break                                   line-break-0.1.0.1
haskellPackages.line-size                                    line-size-0.1.0.0
haskellPackages.line2pdf                                     line2pdf-0.0.7
haskellPackages.linear                                       linear-1.20.7
haskellPackages.linear-accelerate                            linear-accelerate-0.4.1
haskellPackages.linear-accelerate_0_5                        linear-accelerate-0.5
haskellPackages.linear-algebra-cblas                         linear-algebra-cblas-0.1
haskellPackages.linear-circuit                               linear-circuit-0.0
haskellPackages.linear-grammar                               linear-grammar-0.0.2.1
haskellPackages.linear-maps                                  linear-maps-0.6.1
haskellPackages.linear-opengl                                linear-opengl-0.3.0.0
haskellPackages.linear-vect                                  linear-vect-0.1.1.0
haskellPackages.linearEqSolver                               linearEqSolver-1.3
haskellPackages.linearmap-category                           linearmap-category-0.3.2.0
haskellPackages.linearscan                                   linearscan-1.0.0
haskellPackages.linearscan-hoopl                             linearscan-hoopl-1.0.0
haskellPackages.LinearSplit                                  LinearSplit-0.2.1
haskellPackages.linebreak                                    linebreak-1.0.0.3
haskellPackages.linguistic-ordinals                          linguistic-ordinals-0.1.0.2
haskellPackages.LinguisticsTypes                             LinguisticsTypes-0.0.0.3
haskellPackages.link-relations                               link-relations-0.1.1.0
haskellPackages.LinkChecker                                  LinkChecker-0.1
haskellPackages.linkchk                                      linkchk-0.0.2
haskellPackages.linkcore                                     linkcore-0.4.1
haskellPackages.linked-list-with-iterator                    linked-list-with-iterator-0.1.1.0
haskellPackages.linkedhashmap                                linkedhashmap-0.4.0.0
haskellPackages.linklater                                    linklater-4.0.0.2
haskellPackages.linode                                       linode-0.3.0.0
haskellPackages.linode-v4                                    linode-v4-0.1.0.4
haskellPackages.linux-blkid                                  linux-blkid-0.2.0.0
haskellPackages.linux-cgroup                                 linux-cgroup-0.1.1.2
haskellPackages.linux-evdev                                  linux-evdev-0.3.2
haskellPackages.linux-file-extents                           linux-file-extents-0.2.0.0
haskellPackages.linux-inotify                                linux-inotify-0.3.0.1
haskellPackages.linux-kmod                                   linux-kmod-0.1.0.1
haskellPackages.linux-mount                                  linux-mount-0.2.0.1
haskellPackages.linux-namespaces                             linux-namespaces-0.1.2.0
haskellPackages.linux-perf                                   linux-perf-0.3
haskellPackages.linux-ptrace                                 linux-ptrace-0.1.2
haskellPackages.linux-xattr                                  linux-xattr-0.1.1.0
haskellPackages.linx-gateway                                 linx-gateway-0.1.0.2
haskellPackages.lio                                          lio-0.11.6.0
haskellPackages.lio-eci11                                    lio-eci11-0.2
haskellPackages.lio-fs                                       lio-fs-0.0.1.2
haskellPackages.lio-simple                                   lio-simple-0.0.2.2
haskellPackages.lipsum-gen                                   lipsum-gen-0.1.0.2
haskellPackages.liquid                                       liquid-0.1.0.3
haskellPackages.liquid-fixpoint                              liquid-fixpoint-0.7.0.2
haskellPackages.liquidhaskell                                liquidhaskell-0.8.0.1
haskellPackages.liquidhaskell-cabal                          liquidhaskell-cabal-0.1.1.0
haskellPackages.liquidhaskell-cabal-demo                     liquidhaskell-cabal-demo-0.1.1.0
haskellPackages.lispparser                                   lispparser-0.3.1
haskellPackages.List                                         List-0.6.0
haskellPackages.list-extras                                  list-extras-0.4.1.4
haskellPackages.list-fusion-probe                            list-fusion-probe-0.1.0.6
haskellPackages.list-grouping                                list-grouping-0.1.1
haskellPackages.list-mux                                     list-mux-1.0
haskellPackages.list-prompt                                  list-prompt-0.1.1.0
haskellPackages.list-remote-forwards                         list-remote-forwards-0.0.1
haskellPackages.list-t                                       list-t-1.0.0.1
haskellPackages.list-t-attoparsec                            list-t-attoparsec-0.4.1
haskellPackages.list-t-html-parser                           list-t-html-parser-0.4.2
haskellPackages.list-t-http-client                           list-t-http-client-0.1.0.1
haskellPackages.list-t-libcurl                               list-t-libcurl-0.3.1
haskellPackages.list-t-text                                  list-t-text-0.2.1
haskellPackages.list-transformer                             list-transformer-1.0.3
haskellPackages.list-tries                                   list-tries-0.6.4
haskellPackages.list-zip-def                                 list-zip-def-0.1.0.1
haskellPackages.listenbrainz-client                          listenbrainz-client-1.0.1
haskellPackages.ListLike                                     ListLike-4.5.1
haskellPackages.listlike-instances                           listlike-instances-0.2.3.1
haskellPackages.lists                                        lists-0.4.2
haskellPackages.listsafe                                     listsafe-0.1.0.1
haskellPackages.ListTree                                     ListTree-0.2.3
haskellPackages.ListWriter                                   ListWriter-0.1.0.0
haskellPackages.ListZipper                                   ListZipper-1.2.0.2
haskellPackages.lit                                          lit-0.1.10.0
haskellPackages.literals                                     literals-1.0
haskellPackages.live-sequencer                               live-sequencer-0.0.6
haskellPackages.ll-picosat                                   ll-picosat-0.1.0.0
haskellPackages.llrbtree                                     llrbtree-0.1.1
haskellPackages.llsd                                         llsd-0.2.0.0
haskellPackages.llvm                                         llvm-3.2.0.2
haskellPackages.llvm-analysis                                llvm-analysis-0.3.0
haskellPackages.llvm-base                                    llvm-base-3.2.0.2
haskellPackages.llvm-base-types                              llvm-base-types-0.3.0
haskellPackages.llvm-base-util                               llvm-base-util-3.0.1.0
haskellPackages.llvm-data-interop                            llvm-data-interop-0.3.0
haskellPackages.llvm-extra                                   llvm-extra-0.7.2
haskellPackages.llvm-ffi                                     llvm-ffi-3.8.1
haskellPackages.llvm-ffi-tools                               llvm-ffi-tools-0.0
haskellPackages.llvm-general                                 llvm-general-3.5.1.2
haskellPackages.llvm-general-pure                            llvm-general-pure-3.5.1.0
haskellPackages.llvm-general-quote                           llvm-general-quote-0.2.0.0
haskellPackages.llvm-hs                                      llvm-hs-4.2.0
haskellPackages.llvm-hs_5_0_0                                llvm-hs-5.0.0
haskellPackages.llvm-hs-pure                                 llvm-hs-pure-4.1.0.0
haskellPackages.llvm-hs-pure_5_0_0                           llvm-hs-pure-5.0.0
haskellPackages.llvm-ht                                      llvm-ht-0.7.0.0
haskellPackages.llvm-pkg-config                              llvm-pkg-config-0.0.1
haskellPackages.llvm-pretty                                  llvm-pretty-0.7.1.1
haskellPackages.llvm-pretty-bc-parser                        llvm-pretty-bc-parser-0.4.0.0
haskellPackages.llvm-tf                                      llvm-tf-3.1.0.2
haskellPackages.llvm-tools                                   llvm-tools-0.2.0.1
haskellPackages.lmdb                                         lmdb-0.2.5
haskellPackages.lmdb-high-level                              lmdb-high-level-0.1
haskellPackages.lmdb-simple                                  lmdb-simple-0.3.1.0
haskellPackages.lmonad                                       lmonad-0.1.0.0
haskellPackages.lmonad-yesod                                 lmonad-yesod-1.0.0.0
haskellPackages.load-balancing                               load-balancing-1.0.1.0
haskellPackages.load-env                                     load-env-0.1.1
haskellPackages.loadavg                                      loadavg-0.1
haskellPackages.loc                                          loc-0.1.3.1
haskellPackages.loc-test                                     loc-test-0.1.3.1
haskellPackages.local-address                                local-address-0.0.1
haskellPackages.local-search                                 local-search-0.0.7
haskellPackages.located                                      located-0.1.1.0
haskellPackages.located-base                                 located-base-0.1.1.1
haskellPackages.located-monad-logger                         located-monad-logger-0.1.1.0
haskellPackages.locators                                     locators-0.2.4.2
haskellPackages.loch                                         loch-0.2
haskellPackages.loch-th                                      loch-th-0.2.1
haskellPackages.lock-file                                    lock-file-0.5.0.2
haskellPackages.locked-poll                                  locked-poll-0.1.0
haskellPackages.lockfree-queue                               lockfree-queue-0.2.3.1
haskellPackages.log                                          log-0.9.0.1
haskellPackages.log-base                                     log-base-0.7.2.0
haskellPackages.log-domain                                   log-domain-0.11.2
haskellPackages.log-effect                                   log-effect-0.4.0.1
haskellPackages.log-elasticsearch                            log-elasticsearch-0.9.1.0
haskellPackages.log-postgres                                 log-postgres-0.7.0.2
haskellPackages.log-utils                                    log-utils-0.2.2.1
haskellPackages.log-warper                                   log-warper-1.2.0
haskellPackages.log2json                                     log2json-0.1
haskellPackages.logentries                                   logentries-0.1.0.1
haskellPackages.logfloat                                     logfloat-0.13.3.3
haskellPackages.logger                                       logger-0.1.0.2
haskellPackages.logger-thread                                logger-thread-0.1.0.2
haskellPackages.logging                                      logging-3.0.4
haskellPackages.logging-effect                               logging-effect-1.2.0
haskellPackages.logging-effect_1_2_1                         logging-effect-1.2.1
haskellPackages.logging-facade                               logging-facade-0.3.0
haskellPackages.logging-facade-journald                      logging-facade-journald-0.0.0
haskellPackages.logging-facade-syslog                        logging-facade-syslog-1
haskellPackages.Logic                                        Logic-0.1.0.0
haskellPackages.logic-classes                                logic-classes-1.7.1
haskellPackages.logic-TPTP                                   logic-TPTP-0.4.5.0
haskellPackages.LogicGrowsOnTrees                            LogicGrowsOnTrees-1.1.0.2
haskellPackages.LogicGrowsOnTrees-MPI                        LogicGrowsOnTrees-MPI-1.0.0.1.1
haskellPackages.LogicGrowsOnTrees-network                    LogicGrowsOnTrees-network-1.0.0.4
haskellPackages.LogicGrowsOnTrees-processes                  LogicGrowsOnTrees-processes-1.0.0.2
haskellPackages.logicst                                      logicst-0.1.0.0
haskellPackages.logict                                       logict-0.6.0.2
haskellPackages.logict-state                                 logict-state-0.1.0.2
haskellPackages.logplex-parse                                logplex-parse-0.1.0.2
haskellPackages.logsink                                      logsink-0.2.0
haskellPackages.lojban                                       lojban-0.3
haskellPackages.lojbanParser                                 lojbanParser-0.1.9.2
haskellPackages.lojbanXiragan                                lojbanXiragan-0.3
haskellPackages.lojysamban                                   lojysamban-0.0.8.1
haskellPackages.lol                                          lol-0.6.0.0
haskellPackages.lol-apps                                     lol-apps-0.2.0.2
haskellPackages.lol-benches                                  lol-benches-0.0.0.5
haskellPackages.lol-calculus                                 lol-calculus-1.20160822
haskellPackages.lol-cpp                                      lol-cpp-0.0.0.3
haskellPackages.lol-repa                                     lol-repa-0.0.0.2
haskellPackages.lol-tests                                    lol-tests-0.0.0.1
haskellPackages.lol-typing                                   lol-typing-1.20160822
haskellPackages.loli                                         loli-2011.6.24
haskellPackages.lookup-tables                                lookup-tables-0.1.1.1
haskellPackages.loop                                         loop-0.3.0
haskellPackages.loop-effin                                   loop-effin-0.1.1.0
haskellPackages.loop-while                                   loop-while-1.0.0
haskellPackages.loops                                        loops-0.2.0.2
haskellPackages.loopy                                        loopy-0.0.1
haskellPackages.lord                                         lord-2.20150122
haskellPackages.lorem                                        lorem-0.0.0.0
haskellPackages.loris                                        loris-0.3.1
haskellPackages.loshadka                                     loshadka-0.2
haskellPackages.lostcities                                   lostcities-0.2
haskellPackages.loup                                         loup-0.0.15
haskellPackages.lowgl                                        lowgl-0.4.0.1
haskellPackages.lp-diagrams                                  lp-diagrams-2.1.0
haskellPackages.lp-diagrams-svg                              lp-diagrams-svg-1.1
haskellPackages.LRU                                          LRU-0.1.1
haskellPackages.lrucache                                     lrucache-1.2.0.0
haskellPackages.lrucaching                                   lrucaching-0.3.2
haskellPackages.ls-usb                                       ls-usb-0.1.1
haskellPackages.lscabal                                      lscabal-0.1.1
haskellPackages.LslPlus                                      LslPlus-0.4.3
haskellPackages.lsystem                                      lsystem-1.2
haskellPackages.ltext                                        ltext-0.1.2.2
haskellPackages.ltiv1p1                                      ltiv1p1-1.0.0.3
haskellPackages.ltk                                          ltk-0.16.1.0
haskellPackages.ltl                                          ltl-0.0.0
haskellPackages.LTree                                        LTree-0.1
haskellPackages.lua-bc                                       lua-bc-0.1.1
haskellPackages.lua-bytecode                                 lua-bytecode-0.1.0.0
haskellPackages.luachunk                                     luachunk-0.1.0.0
haskellPackages.luautils                                     luautils-0.1.4
haskellPackages.lub                                          lub-0.1.7
haskellPackages.lucid                                        lucid-2.9.8.1
haskellPackages.lucid-extras                                 lucid-extras-0.1.0.0
haskellPackages.lucid-foundation                             lucid-foundation-0.0.2.1
haskellPackages.lucid-svg                                    lucid-svg-0.7.0.0
haskellPackages.lucienne                                     lucienne-0.0.2
haskellPackages.Lucu                                         Lucu-0.7.0.3
haskellPackages.luhn                                         luhn-0.2
haskellPackages.lui                                          lui-0.0.6
haskellPackages.luis-client                                  luis-client-0.0.2
haskellPackages.luka                                         luka-2012.8.29
haskellPackages.luminance                                    luminance-0.11.0.4
haskellPackages.luminance-samples                            luminance-samples-0.11
haskellPackages.lushtags                                     lushtags-0.0.1
haskellPackages.luthor                                       luthor-0.0.2
haskellPackages.lvish                                        lvish-1.1.4
haskellPackages.lvmlib                                       lvmlib-1.1
haskellPackages.lvmrun                                       lvmrun-1.0
haskellPackages.lxc                                          lxc-0.3.2
haskellPackages.lye                                          lye-0.1.0.0
haskellPackages.Lykah                                        Lykah-0.0.2
haskellPackages.lz4                                          lz4-0.2.3.1
haskellPackages.lz4-conduit                                  lz4-conduit-0.2
haskellPackages.lzma                                         lzma-0.0.0.3
